abn_key,Charity_Legal_Name,State,Town_City,Charity_Website,charity size,staff - volunteers,total full time equivalent staff,total revenue,net assets/liabilities,beneficiary_count,states_operating,years_operating,pillar_legitimacy,pillar_impact,pillar_capacity,pillar_cause,fit_score,Aboriginal_or_TSI,Adults,Aged_Persons,Children,Communities_Overseas,Early_Childhood,Ethnic_Groups,Families,Females,Financially_Disadvantaged,LGBTIQA+,General_Community_in_Australia,Males,Migrants_Refugees_or_Asylum_Seekers,People_at_risk_of_homelessness,People_with_Chronic_Illness,People_with_Disabilities,Pre_Post_Release_Offenders,Rural_Regional_Remote_Communities,Unemployed_Person,Veterans_or_their_families,Victims_of_crime,Victims_of_Disasters,Youth,Preventing_or_relieving_suffering_of_animals,Advancing_Culture,Advancing_Education,Advancing_Health,Promote_or_oppose_a_change_to_law__government_poll_or_prac,Advancing_natual_environment,Promoting_or_protecting_human_rights,Purposes_beneficial_to_ther_general_public_and_other_analogous,Promoting_reconciliation__mutual_respect_and_tolerance,Advancing_Religion,Advancing_social_or_public_welfare,Advancing_security_or_safety_of_Australia_or_Australian_public,rank,is_top_10
69859050512,Fraser Coast Hospice Association Incorporated,QLD,Urraween,frasercoasthospice.com.au,Small,10,0.0,75941,7059327,1,1,,70.0,5.886336923028042,100.0,6.8493150684931505,41.0,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,Y,,14149,0
59805813869,The Trustee For B B Hutchings Bequest,NSW,Sydney,,Small,0,0.0,130468,3379773,0,0,56.0,100.0,0.0,80.0,0.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,14150,0
48458189457,The Trustee For The Kaktleen And Antonio Bongiorno Medical Reserch Endowmemt,NSW,Sydney,,Small,0,0.0,64975,1681298,0,0,53.0,100.0,0.0,80.0,0.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,14151,0
11635128942,HUNGERZERO LTD,VIC,Oakleigh South,hungerzero.org.au,Small,4,1.5,79680,12678,2,1,,67.7986198958244,6.611677626354074,94.96161228406909,12.32876712328767,41.0,,,,,,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,,,Y,,14152,0
11461295878,Palmdale Trust,NSW,Sydney,,Small,0,0.0,40076,1059823,0,0,93.0,100.0,0.0,80.0,0.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,14153,0
32850244975,The Trustee For John Anderson Estate,NSW,Sydney,,Small,0,0.0,16469,437927,0,0,82.0,100.0,0.0,80.0,0.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,14154,0
49025077213,The Trustee For The Fax Bequest Fund Trust,,Adelaide,https://www.freemasonsfoundation.com.au,Small,0,2.2,6776,125570,2,2,,70.0,9.904761904761905,92.61036468330134,8.21917808219178,41.0,,,,Y,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,,,,,,,,14155,0
59025703582,The Trustee For Estate Of Augustus Wolskel,VIC,Melbourne,,Small,0,0.0,1960,46125,0,0,70.0,100.0,0.0,80.0,0.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,14156,0
60252906416,Wollondilly Lost Found and Injured Pets Incorporated,NSW,Tahmoor,https://www.facebook.com/groups/638778742856501,Small,9,0.0,37496,3682,1,1,,70.0,5.792941325963333,100.0,6.8493150684931505,41.0,,,,,,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,,,,,,,14157,0
73434290304,Kyoshi Andrew Roberts Foundation,VIC,Lilydale,kyoshiandrewrobertsfoundation.com,Small,4,0.0,18001,1647,2,0,3.0,71.8,2.2783442930207403,100.0,9.58904109589041,41.0,,,,,,,,Y,,,,,,,,Y,,,,,,,,,,,,,,,,,,,Y,,14158,0
11050810640,Kybybolite Protection Groupincorporated,SA,Kybybolite,,Small,20,0.0,4400,28000,2,0,31.0,88.6,3.772673846056083,80.0,6.8493150684931505,41.0,,,,,,,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,14159,0
22875880713,The Trustee For Keith Alfred Bennett Estate,VIC,Melbourne,,Small,0,0.0,36540,967515,0,1,42.0,95.2,4.0,80.0,0.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,14160,0
99901744239,Alstonville RSL sub-Branch (RSL NSW),NSW,Alstonville,http://alstonvillerslsubbranch.org.au/,Small,35,0.0,80885,604043,1,1,,70.0,8.221226849645763,100.0,4.10958904109589,41.0,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,Y,,,,,14161,0
30280162506,St Johns Mullumbimby Parish School - Forum,NSW,,,Small,5,0.0,1120,4264,1,0,40.0,94.0,1.419358937704497,80.0,4.10958904109589,41.0,,,,Y,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,14162,0
83240931544,The Trustee For Rahim Bux Estate,VIC,Melbourne,,Small,0,0.0,138,3732,0,0,81.0,100.0,0.0,80.0,0.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,14163,0
83239430576,The Trustee For William Henry Hutchinson,VIC,Melbourne,,Small,0,0.0,1780,42007,0,0,82.0,100.0,0.0,80.0,0.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,14164,0
22146380758,The Trustee For Capt F S Horn Estate,NSW,Sydney,,Small,0,0.0,19789,526030,0,0,54.0,100.0,0.0,80.0,0.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,14165,0
34833521660,The Trustee For Mrs Norah Cosgrave Trust,NSW,Sydney,,Small,0,0.0,2561,59427,0,0,92.0,100.0,0.0,80.0,0.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,14166,0
22112894872,Australian Environment Foundation Ltd,QLD,Malanda,www.australianenvironment.org,Small,10,0.0,14546,59227,1,0,15.0,79.0,1.8863369230280416,100.0,2.73972602739726,41.0,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,Y,,,,,,,14167,0
40925731450,The Trustee For G Hutchings Bequest,NSW,Sydney,,Small,0,0.0,9348,249891,0,0,63.0,100.0,0.0,80.0,0.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,14168,0
59030882236,The Trustee For Grant Bequest,NSW,Sydney,,Small,0,0.0,208600,5432162,0,0,52.0,100.0,0.0,80.0,0.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,14169,0
21593748134,Broken Hill Contribution Fund Inc.,NSW,Broken Hill,,Small,17,0.0,19298,1058201,3,0,14.0,78.4,4.444868007242908,80.0,16.43835616438356,41.0,,,Y,,,,,,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,14170,0
98402643845,Harold Redcliffe Trust,NSW,Sydney,,Small,0,0.0,108158,2845595,0,0,85.0,100.0,0.0,80.0,0.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,14171,0
48108835113,The Trustee For Estate Of Horatio R C Mcwilliams,NSW,Sydney,,Small,0,0.0,36404,944012,0,0,64.0,100.0,0.0,80.0,0.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,14172,0
73076491072,The Trustee For Anna White Trust,NSW,Sydney,,Small,0,0.0,123658,3208513,0,0,77.0,100.0,0.0,80.0,0.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,14173,0
59125196929,Australian Association of Christian Schools Limited,NSW,Springwood,www.aacs.net.au,Medium,10,1.14,268399,154836,9,0,,49.148594237670494,10.601875770145835,78.17082533589252,39.726027397260275,41.0,Y,,,Y,,Y,Y,Y,,,,Y,,,,,Y,,Y,,,,,Y,,,Y,,Y,,,,,Y,,,14174,0
57612603664,The Trustee For The William And Mary Ievers And Sons Maintenance Fund,NSW,Sydney,,Small,0,0.0,93178,2417284,0,0,107.0,100.0,0.0,80.0,0.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,14175,0
49807761529,Australian Society of Orthodontists NSW Branch - New South Wales Orthodontic Trust Fund,NSW,Fairy Meadow,www.aso.org.au,Medium,8,0.0,322232,3594986,4,1,5.0,73.0,8.556688586041481,82.0,15.068493150684931,41.0,,Y,Y,Y,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,,,,,,,,14176,0
21747988631,The Trustee For Alice M E Bale Art Awards,NSW,Sydney,,Small,0,0.0,70021,1929594,0,0,65.0,100.0,0.0,80.0,0.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,14177,0
70211421873,Energy Forever Incorporated,NSW,Port Macquarie,pmhsn.org.au/energy-forever,Small,15,0.0,11775,10000,1,1,4.0,72.4,6.353314908351586,100.0,4.10958904109589,41.0,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,Y,,,,,,,14178,0
70206791848,One In Five Association Inc.,VIC,ABBOTSFORD,www.oneinfive.com.au,Small,35,0.0,222568,282883,0,0,17.0,80.2,3.2688458972648116,100.0,0.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,14179,0
32695354141,H P Williams Trust,NSW,Sydney,,Small,0,0.0,13374,356111,0,0,56.0,100.0,0.0,80.0,0.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,14180,0
12105209704,El Brown Estate,NSW,Sydney,,Small,0,0.0,111905,2836539,0,0,53.0,100.0,0.0,80.0,0.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,14181,0
98842544591,Alywn G Thompson Estate,NSW,Sydney,,Small,0,0.0,60806,1607840,0,0,63.0,100.0,0.0,80.0,0.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,14182,0
84415454122,St John's Catholic Primary School Trangie Parents And Friends Association,,,,Small,10,3.0,9745,58345,4,0,21.0,82.6,5.160146446837565,69.9232245681382,19.17808219178082,41.0,Y,,,Y,,,,Y,,,,,,,,,,,Y,,,,,,,,Y,,,,,,,Y,,,14183,0
84347352394,The Trustee For The Fh Bateman Estate,VIC,Melbourne,,Small,0,0.0,17538,371947,0,1,42.0,95.2,4.0,80.0,0.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,14184,0
22089078464,Trish Ms Company Limited,NSW,Collaroy,www.trishmsresearch.org.au,Medium,68,0.0,496377,1302300,1,0,21.0,82.6,7.303281552781157,82.0,6.8493150684931505,41.0,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,14185,0
96905712097,The Trustee For The John Henry Charitable Trust,NSW,Sydney,,Small,0,0.0,8085,216408,0,0,77.0,100.0,0.0,80.0,0.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,14186,0
96531430726,The Trustee For Phoebe Jones Trust,NSW,Sydney,,Small,0,0.0,9560,213948,0,0,58.0,100.0,0.0,80.0,0.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,14187,0
87001774018,Brisbane Water Retire And Special Accommodation Association,NSW,Kincumber,,Medium,5,0.0,283540,1144326,4,0,38.0,92.8,4.276501794847354,62.0,16.43835616438356,41.0,,,Y,,,,,,Y,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,Y,,14188,0
93441689301,The Trustee For NSW Cookery Teachers Association Scholarship Fund,VIC,Melbourne,,Small,0,0.0,46112,1348364,0,0,69.0,100.0,0.0,80.0,0.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,14189,0
54741649071,The Chifley Village Incorporated,NSW,Gormans Hill,,Small,10,0.0,234447,748407,1,0,53.0,93.70468060885683,1.8863369230280416,80.0,4.10958904109589,41.0,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14190,0
93088264576,Peninsula Life Care Inc,VIC,Boneo,connectchristian.church,Small,30,0.0,39437,24394,1,0,11.0,76.6,3.754248864322219,100.0,2.73972602739726,41.0,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,14191,0
17563063096,Northside Christian College Foundation,QLD,Everton Park,https://www.northside.qld.edu.au/,Small,0,0.0,9803,24916,2,0,6.0,73.6,1.9047619047619049,100.0,8.21917808219178,41.0,,,,Y,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,,,,14192,0
44188042478,Richard Malouf Family Foundation,QLD,Newstead,,Small,2,0.0,13164,659688,4,1,2.0,71.2,7.996315003653228,80.0,19.17808219178082,41.0,,,,,,,,Y,,,,Y,,,,,Y,,,,,Y,,,,,,,,,,Y,,,,,14193,0
55260905991,St Andrew's School Foundation Inc,SA,Walkerville,https://www.standrews.sa.edu.au,Medium,10,1.0,306313,2732762,2,0,32.0,89.2,4.088717875408994,78.64107485604606,6.8493150684931505,41.0,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,14194,0
89889313492,Birch F B C Estateaccount The Birch Scholarship,VIC,Melbourne,,Small,0,0.0,87427,1727076,0,1,42.0,95.2,4.0,80.0,0.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,14195,0
68618948271,AUSTRALIAN CITIZEN SCIENCE ASSOCIATION INCORPORATED,QLD,Maleny,https://citizenscience.org.au/,Small,12,0.6,68046,55001,4,1,,58.19392816727944,11.430270974300317,97.98464491362765,13.698630136986301,41.0,,Y,Y,,,,,,,,,Y,,,,,,,,,,,,Y,,,Y,,,,,,,,,,14196,0
45716396152,Wildlife Rescue South Burnett Inc.,QLD,Moondooner,,Small,25,0.0,24332,25000,4,1,,70.0,10.144413736141532,80.0,17.80821917808219,41.0,Y,,,,,,,Y,,,,Y,,,,,,,Y,,,,,,Y,,,,,,,,,,,,14197,0
43927248857,The Trustee For The Underwood Trust,NSW,Sydney,,Small,0,0.0,24602,538364,0,0,52.0,100.0,0.0,80.0,0.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,14198,0
68532853835,William Wyper Estate,NSW,Sydney,,Small,0,0.0,30196,799287,0,0,72.0,100.0,0.0,80.0,0.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,14199,0
43854923051,Narooma Pre School Kindergarten Assn,NSW,Narooma,www.naroomapreschool.com.au,Medium,0,5.43,567121,309139,6,0,45.0,73.28691112247981,5.714285714285714,63.76103646833013,32.87671232876712,41.0,Y,,,,,Y,Y,,,Y,,,,,,,Y,,Y,,,,,,,,Y,,,,,,,,,,14200,0
93590434493,The Trustee For James Mcconnell Kerr Trust,NSW,Sydney,,Small,0,0.0,41379,1074884,0,0,74.0,100.0,0.0,80.0,0.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,14201,0
69169307528,Ninti One Foundation Limited,NT,Alice Springs,www.nintitraining.com.au,Small,0,0.0,6872,30517,1,1,,70.0,4.9523809523809526,100.0,8.21917808219178,41.0,Y,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,Y,,14202,0
15151414553,KINROSS COLLEGE PARENTS AND CITIZENS' ASSOCIATION INCORPORATED,WA,Kinross,,Small,13,0.0,6558,6035,4,1,,70.0,9.023666571365025,80.0,19.17808219178082,41.0,Y,,,Y,,,Y,,,,,,,,,,,,,,,,,Y,,,Y,,,,,,,,,,14203,0
55975290994,The Trustee For The George Smith Trust,NSW,Sydney,,Small,0,0.0,28427,632731,0,0,58.0,100.0,0.0,80.0,0.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,14204,0
46055768029,The Trustee For The Werge Batters Perpetual Charitable Fund,NSW,Sydney,,Small,0,0.0,20884,465491,0,0,63.0,100.0,0.0,80.0,0.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,14205,0
89128292820,Rudolf Steiner Education Foundation Limited,TAS,Dynnyrne,,Small,4,0.0,22,12000,3,1,13.0,77.8,7.230725245401693,80.0,13.698630136986301,41.0,,,,Y,,,,Y,,Y,,,,,,,,,,,,,,,,,Y,,,,,,,,,,14206,0
55991067726,Grace Care Inc,WA,Osborne Park,http://www.gracecitychurch.org.au,Small,4,0.0,18200,79914,1,0,16.0,79.6,1.325963340639788,100.0,2.73972602739726,41.0,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,14207,0
31622432633,New South Wales Combined Independent Schools Sports Council Limited,NSW,North Strathfield,http://www.cis.nsw.edu.au,Medium,150,2.0,902203,658588,4,0,,52.1005991092879,27.193863369230144,75.28214971209212,19.17808219178082,41.0,,,,Y,,,,Y,,,,,,,,,Y,,,,,,,Y,,,Y,,,,,,,,,,14208,0
53349011227,The Trustee For Rae And Edith Bennett Research Fund,NSW,Sydney,,Small,0,0.0,17699,394096,0,0,51.0,100.0,0.0,80.0,0.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,14209,0
91271352539,The Trustee For Cater Charitable Trust,NSW,Sydney,,Small,0,0.0,37608,1015877,0,0,53.0,100.0,0.0,80.0,0.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,14210,0
91271914285,J C Mackenzie,NSW,Sydney,,Small,0,0.0,179952,4666055,0,0,52.0,100.0,0.0,80.0,0.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,14211,0
44917862717,The St Catherines Endowment Fund Incorporated,VIC,Toorak,www.stcatherines.net.au,Small,25,130.66,185645,3524497,4,0,35.0,91.0,6.168330772725032,65.0,13.698630136986301,41.0,,,,Y,,Y,,,Y,,,,,,,,,,,,,,,Y,,,Y,,,,,,,,,,14212,0
54258794344,The Trustee For Paul Lowin Trust,NSW,Sydney,,Small,0,0.0,31793,901095,0,0,59.0,100.0,0.0,80.0,0.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,14213,0
16579316093,Bankstown Community College Inc,NSW,Bankstown,https://www.bcci.edu.au/,Medium,5,7.95,550517,448283,8,1,34.0,77.58555055277054,12.16464195657242,55.29654510556622,27.397260273972602,41.0,,Y,,,,Y,Y,,Y,Y,,Y,Y,,,,,,,Y,,,,,,,Y,,,,,,,,,,14214,0
45150018113,The Trustee For Edith Quick Trust,NSW,Sydney,,Small,0,0.0,1687,39851,0,0,56.0,100.0,0.0,80.0,0.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,14215,0
91747212350,The Trustee For Frederick Campbell Endowment Fund,NSW,Sydney,,Small,0,0.0,5661,129719,0,0,103.0,100.0,0.0,80.0,0.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,14216,0
71602489688,The Trustee For The Chinmaya Mission (Charitable) Trust,VIC,Templestowe,www.chinmayamission.com.au,Medium,100,0.0,270217,6260797,1,0,22.0,83.2,10.291940658851841,82.0,2.73972602739726,41.0,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,14217,0
16635364761,SOW Foundation,VIC,Research,,Medium,2,0.0,399277,909155,6,1,4.0,72.4,9.901076908415131,62.0,30.136986301369863,41.0,,Y,,,,,,,,Y,,Y,,,Y,,,,,,,Y,,Y,,Y,,,,,,,,Y,Y,,14218,0
53838341364,EKALESIA METOTISI SAMOA I PARRAMATTA INCORPORATED,NSW,Smithfield,,Small,3,0.0,12643,667535,5,1,,70.0,9.042091553098889,80.0,19.17808219178082,41.0,,,,,,,Y,Y,,Y,,Y,,,,,,,,,,,,Y,,,,,,,,,,Y,Y,,14219,0
92359475916,The Trustee For Joseph Vaughan Trust,NSW,Sydney,,Small,0,0.0,5520,142690,0,0,71.0,100.0,0.0,80.0,0.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,14220,0
92389959154,The Thora And Frank Pearce Opera Foundation,SA,Netley,https://www.stateopera.com.au,Small,11,0.0,1592,205017,0,0,21.0,82.6,1.027351567711798,100.0,0.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14221,0
15863955839,C R E Ogg Estate,NSW,Sydney,,Small,0,0.0,5289,142914,0,0,77.0,100.0,0.0,80.0,0.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,14222,0
31868153887,The Trustee For Alfred Herman William Dehnert Trust,NSW,Sydney,,Small,0,0.0,52790,1373129,0,0,66.0,100.0,0.0,80.0,0.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,14223,0
16795894282,The Trustee For P F Pipkorn Trust,NSW,Sydney,,Small,0,0.0,5668,133470,0,0,57.0,100.0,0.0,80.0,0.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,14224,0
92780645833,The Trustee For A & H Rabinovitch Trust Fund (Act),NSW,Sydney,,Small,0,0.0,117421,2810151,0,0,58.0,100.0,0.0,80.0,0.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,14225,0
53569605763,The Trustee For Eric Norman Sweet Charitable Trust,NSW,Sydney,,Small,0,0.0,59822,1325864,0,0,61.0,100.0,0.0,80.0,0.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,14226,0
91319622637,The Trustee For The Allen And Cecilia Tye Fund,NSW,Sydney,,Small,0,0.0,100557,2711122,0,0,72.0,100.0,0.0,80.0,0.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,14227,0
93031390188,The Trustee For The J R & L A French Bequest,NSW,Sydney,,Small,0,0.0,705,18144,0,0,59.0,100.0,0.0,80.0,0.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,14228,0
71164205261,AusChem Training Ltd,VIC,Warragul,https://www.auschemtraining.com.au/,Small,0,2.0,243154,291168,7,0,7.0,59.41508104425158,6.666666666666666,93.28214971209212,21.91780821917808,41.0,,Y,Y,,,,,Y,Y,,,Y,Y,,,,,,Y,,,,,,,,Y,,,,,,,,,,14229,0
88753942626,The Trustee For The Edith Hill Christmas Gift Fund,NSW,Sydney,,Small,0,0.0,13555,304568,0,0,68.0,100.0,0.0,80.0,0.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,14230,0
87002974076,Illawarra Area Child Care Ltd,NSW,Port Kembla,https://www.ectarc.com.au,Small,3,0.0,12632,0,4,3,35.0,51.0,16.089710600717936,100.0,13.698630136986301,41.0,,Y,,,,Y,,,,,,,,,,,,,Y,,,,,Y,,,Y,,,,,,,,,,14231,0
87591632840,Darlington Point-Coleambally RSL sub-Branch (RSL NSW),NSW,Darlington Point,,Small,12,0.0,1306,8166,1,1,33.0,89.8,6.073128117157459,80.0,2.73972602739726,41.0,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,Y,,,,,14232,0
87939653638,The Trustee For The Marlene Smith Charitable Trust,VIC,Melbourne,,Small,0,0.0,4078,95842,1,0,41.0,94.6,0.9523809523809524,80.0,4.10958904109589,41.0,,,,Y,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,14233,0
87937782312,The Trustee For James Taylor Trust,NSW,Sydney,,Small,0,0.0,38174,1010063,0,0,81.0,100.0,0.0,80.0,0.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,14234,0
47002592770,ACN: 002 592 770,NSW,Unanderra,www.marcopolo.org.au,Small,0,0.0,2799,120470,2,1,,70.0,5.904761904761905,100.0,6.8493150684931505,41.0,,,Y,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,Y,,14235,0
57010951356,The Trustee For Estate Of Edmund George Barker,VIC,Melbourne,,Small,0,0.0,7381,173765,0,0,56.0,100.0,0.0,80.0,0.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,14236,0
13728272789,The Trustee For J Sinclair Estate,NSW,Sydney,,Small,0,0.0,3574,96013,0,0,61.0,100.0,0.0,80.0,0.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,14237,0
19566249618,The Trustee For Ranee M Flynn Estate,NSW,Sydney,,Small,0,0.0,7201,191663,0,0,61.0,100.0,0.0,80.0,0.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,14238,0
96244920453,The Trustee For Archibald Shannon Trust,NSW,Sydney,,Small,0,0.0,5701,129651,0,0,74.0,100.0,0.0,80.0,0.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,14239,0
51216683343,The Trustee For Henry Thomas Maddicks Estate,VIC,Ballarat,,Small,0,0.0,100808,1552893,4,0,22.0,83.2,3.8095238095238098,80.0,12.32876712328767,41.0,,,Y,,,,,Y,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,14240,0
47189736521,Fighter World Inc,NSW,Williamtown,http://www.fighterworld.com.au,Medium,42,2.7,452519,778927,5,1,29.0,70.2299938468627,14.628964283066981,72.93090211132437,17.80821917808219,41.0,,Y,Y,Y,,,,,,,,Y,,,,,,,,,,,,Y,,,,,,,,,,,,,14241,0
94134313545,Nepean Institute Of Critical Care Education And Research Inc,NSW,Kingswood,niccer.asn.au,Small,15,0.6,188756,897605,0,1,12.0,75.23115018360525,8.525933955970633,97.98464491362765,0.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14242,0
19635518183,The Parish of Manuka Arts Foundation,ACT,Manuka,,Small,3,0.0,11415,27054,3,1,20.0,82.0,7.1373296483369835,80.0,9.58904109589041,41.0,,,,Y,,Y,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,14243,0
19798702242,MTHFR Genetic Polymorphism Association,NSW,MURRAYS BEACH,https://www.facebook.com/MTHFR-Genetic-Polymorphism-Association-106197867961851,Small,3,0.0,4568,406,2,0,3.0,71.8,2.184948695956032,100.0,9.58904109589041,41.0,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,,,,,,,,14244,0
16542914266,Frederick Brooker Trust,NSW,Sydney,,Small,0,0.0,3092,84464,0,0,70.0,100.0,0.0,80.0,0.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,14245,0
87114666170,Montessori Children's Foundation,QLD,Cairns,mcf.ngo,Small,7,0.0,411,-217,7,1,15.0,39.0,11.32043584611963,100.0,31.506849315068493,41.0,Y,Y,,Y,,Y,,Y,,Y,,,,,,,,,,,,,,Y,,,Y,,,,,,,,,,14246,0
13447096005,The Trustee For The Victorian Medical Radiation Practitioners Education Trust,VIC,Port Melbourne,www.vmrpet.com.au,Small,4,0.0,10168,1290288,1,1,8.0,74.8,5.325963340639788,100.0,2.73972602739726,41.0,,Y,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,14247,0
57462140688,The Trustee For Auda Foundation,VIC,Melbourne,www.audafoundation.org.au,Small,0,0.0,65090,2921184,1,0,17.0,80.2,0.9523809523809524,100.0,2.73972602739726,41.0,,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,Y,,,,Y,,,Y,Y,14248,0
75307021827,The Trustee For The Reginald Maxwell Howard Memorial Scholarship,NSW,Sydney,,Small,0,0.0,3382,91474,0,0,50.0,100.0,0.0,80.0,0.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,14249,0
